id,author,sha,last_modified,created_at,private,gated,disabled,downloads,likes,library_name,tags,pipeline_tag,mask_token,card_data,widget_data,model_index,config,transformers_info,siblings,spaces,safetensors,lastModified,cardData,transformersInfo,_id,modelId
microsoft/tapex-base-finetuned-wikisql,microsoft,1e7e530d8732564c28b4453cd9d21dbf02a6c5dd,2023-01-24 16:57:17+00:00,2022-03-02 23:29:05+00:00,False,False,,364,16,transformers,"['transformers', 'pytorch', 'bart', 'text2text-generation', 'tapex', 'table-question-answering', 'en', 'dataset:wikisql', 'arxiv:2107.07653', 'license:mit', 'autotrain_compatible', 'endpoints_compatible', 'has_space', 'region:us']",table-question-answering,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='generation_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='generation_config_for_summarization.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='generation_config_for_summarization_cnn.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='generation_config_for_summarization_xsum.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='merges.txt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2023-01-24 16:57:17+00:00,,,621ffdc136468d709f17df0c,microsoft/tapex-base-finetuned-wikisql
microsoft/tapex-large-finetuned-wikisql,microsoft,048fd5e1aa377ec70c9228b67e3a295718704e1e,2023-06-26 19:50:22+00:00,2022-03-08 06:41:10+00:00,False,False,,507,16,transformers,"['transformers', 'pytorch', 'safetensors', 'bart', 'text2text-generation', 'tapex', 'table-question-answering', 'en', 'dataset:wikisql', 'arxiv:2107.07653', 'license:mit', 'autotrain_compatible', 'endpoints_compatible', 'has_space', 'region:us']",table-question-answering,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='generation_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='merges.txt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2023-06-26 19:50:22+00:00,,,6226fa86e1cc4da2221557a5,microsoft/tapex-large-finetuned-wikisql
microsoft/tapex-large-sql-execution,microsoft,20eb0d27d58a97ed1c532b8e116e7e25078214ca,2023-09-15 19:52:28+00:00,2022-03-10 05:21:42+00:00,False,False,,290,16,transformers,"['transformers', 'pytorch', 'safetensors', 'bart', 'text2text-generation', 'tapex', 'table-question-answering', 'en', 'arxiv:2107.07653', 'license:mit', 'autotrain_compatible', 'endpoints_compatible', 'has_space', 'region:us']",table-question-answering,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='generation_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='merges.txt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2023-09-15 19:52:28+00:00,,,62298ae62df798b7e951e49a,microsoft/tapex-large-sql-execution
microsoft/tapex-base-finetuned-wtq,microsoft,88a99334f8af42d09a4e28cfc2482590c3fe8c3b,2023-06-26 19:49:37+00:00,2022-03-30 01:25:28+00:00,False,False,,266,9,transformers,"['transformers', 'pytorch', 'safetensors', 'bart', 'text2text-generation', 'tapex', 'table-question-answering', 'en', 'dataset:wikitablequestions', 'arxiv:2107.07653', 'license:mit', 'autotrain_compatible', 'endpoints_compatible', 'has_space', 'region:us']",table-question-answering,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='generation_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='merges.txt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2023-06-26 19:49:37+00:00,,,6243b188d182c61b10e32573,microsoft/tapex-base-finetuned-wtq
microsoft/tapex-large,microsoft,f78f084f2f6a8d98d2c09d12eff2de6f5d7f801b,2023-05-03 03:48:31+00:00,2022-03-10 04:55:54+00:00,False,False,,160,8,transformers,"['transformers', 'pytorch', 'safetensors', 'bart', 'text2text-generation', 'tapex', 'table-question-answering', 'en', 'arxiv:2107.07653', 'license:mit', 'autotrain_compatible', 'endpoints_compatible', 'has_space', 'region:us']",table-question-answering,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='generation_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='merges.txt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2023-05-03 03:48:31+00:00,,,622984da1c376d283a24f4e1,microsoft/tapex-large
google/tapas-base-finetuned-wikisql-supervised,google,3471befc23f84d2105be2961d5190e451eb5435d,2021-11-29 13:05:40+00:00,2022-03-02 23:29:05+00:00,False,False,,2448,7,transformers,"['transformers', 'pytorch', 'tf', 'tapas', 'table-question-answering', 'en', 'dataset:wikisql', 'arxiv:2004.02349', 'arxiv:2010.00571', 'arxiv:1709.00103', 'license:apache-2.0', 'endpoints_compatible', 'has_space', 'region:us']",table-question-answering,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tf_model.h5', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.txt', size=None, blob_id=None, lfs=None)]",,,2021-11-29 13:05:40+00:00,,,621ffdc136468d709f17b7b6,google/tapas-base-finetuned-wikisql-supervised
google/vit-base-patch16-224,google,3f49326eb077187dfe1c2a2bb15fbd74e6ab91e3,2023-09-05 15:27:12+00:00,2022-03-02 23:29:05+00:00,False,False,,13676469,530,transformers,"['transformers', 'pytorch', 'tf', 'jax', 'safetensors', 'vit', 'image-classification', 'vision', 'dataset:imagenet-1k', 'dataset:imagenet-21k', 'arxiv:2010.11929', 'arxiv:2006.03677', 'license:apache-2.0', 'autotrain_compatible', 'endpoints_compatible', 'has_space', 'region:us']",image-classification,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='flax_model.msgpack', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tf_model.h5', size=None, blob_id=None, lfs=None)]",,,2023-09-05 15:27:12+00:00,,,621ffdc136468d709f17b7d7,google/vit-base-patch16-224
microsoft/resnet-50,microsoft,34c2154c194f829b11125337b98c8f5f9965ff19,2024-02-13 21:24:05+00:00,2022-03-16 15:42:43+00:00,False,False,,799741,232,transformers,"['transformers', 'pytorch', 'tf', 'jax', 'safetensors', 'resnet', 'image-classification', 'vision', 'dataset:imagenet-1k', 'arxiv:1512.03385', 'license:apache-2.0', 'autotrain_compatible', 'endpoints_compatible', 'has_space', 'region:us']",image-classification,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='flax_model.msgpack', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tf_model.h5', size=None, blob_id=None, lfs=None)]",,,2024-02-13 21:24:05+00:00,,,62320573f8e97eef2a7ea544,microsoft/resnet-50
Falconsai/nsfw_image_detection,Falconsai,63e0a066bb08d2ae47324b540fba3adfd4536569,2023-12-06 17:18:38+00:00,2023-10-13 23:50:01+00:00,False,False,,650080,141,transformers,"['transformers', 'pytorch', 'safetensors', 'vit', 'image-classification', 'arxiv:2010.11929', 'license:apache-2.0', 'autotrain_compatible', 'endpoints_compatible', 'region:us']",image-classification,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='optimizer.pt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None)]",,,2023-12-06 17:18:38+00:00,,,6529d7a960f06c6e52e84b53,Falconsai/nsfw_image_detection
nateraw/vit-age-classifier,nateraw,461a4c47df7ce8112a92e45e279cd7ccc5a1c733,2023-09-19 15:53:10+00:00,2022-03-02 23:29:05+00:00,False,False,,152088,86,transformers,"['transformers', 'pytorch', 'vit', 'image-classification', 'dataset:fairface', 'doi:10.57967/hf/1259', 'autotrain_compatible', 'endpoints_compatible', 'has_space', 'region:us']",image-classification,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None)]",,,2023-09-19 15:53:10+00:00,,,621ffdc136468d709f17e535,nateraw/vit-age-classifier
apple/AIM,apple,e4ba5545b454a90221778afc5526e705980ac891,2024-01-22 09:27:57+00:00,2024-01-11 19:48:56+00:00,False,False,,0,86,aim,"['aim', 'large-scale-vision-models', 'pytorch', 'mlx', 'jax', 'vision', 'ssl', 'pre-training', 'DFN', 'image-classification', 'dataset:imagenet-1k', 'license:other', 'region:us']",image-classification,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='LICENSE', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='aim_1b_5bimgs_attnprobe_backbone.pth', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='aim_1b_5bimgs_attnprobe_head_best_layers.pth', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='aim_1b_5bimgs_attnprobe_head_last_layers.pth', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='aim_3b_5bimgs_attnprobe_backbone.pth', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='aim_3b_5bimgs_attnprobe_head_best_layers.pth', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='aim_3b_5bimgs_attnprobe_head_last_layers.pth', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='aim_600m_2bimgs_attnprobe_backbone.pth', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='aim_600m_2bimgs_attnprobe_head_best_layers.pth', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='aim_600m_2bimgs_attnprobe_head_last_layers.pth', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='aim_7b_5bimgs_attnprobe_backbone.pth', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='aim_7b_5bimgs_attnprobe_head_best_layers.pth', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='aim_7b_5bimgs_attnprobe_head_last_layers.pth', size=None, blob_id=None, lfs=None)]",,,2024-01-22 09:27:57+00:00,,,65a0462851e699b22a42c3ef,apple/AIM
microsoft/beit-base-patch16-224-pt22k-ft22k,microsoft,9da301148150e37e533abef672062fa49f6bda4f,2023-02-27 15:08:16+00:00,2022-03-02 23:29:05+00:00,False,False,,1795230,66,transformers,"['transformers', 'pytorch', 'jax', 'beit', 'image-classification', 'vision', 'dataset:imagenet', 'dataset:imagenet-21k', 'arxiv:2106.08254', 'license:apache-2.0', 'autotrain_compatible', 'endpoints_compatible', 'has_space', 'region:us']",image-classification,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='flax_model.msgpack', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None)]",,,2023-02-27 15:08:16+00:00,,,621ffdc136468d709f17dece,microsoft/beit-base-patch16-224-pt22k-ft22k
cafeai/cafe_aesthetic,cafeai,48a343764f786abc1ca8aaddfcd60a688a70da9b,2022-11-23 12:08:27+00:00,2022-11-14 09:56:39+00:00,False,False,,927,44,transformers,"['transformers', 'pytorch', 'beit', 'image-classification', 'license:agpl-3.0', 'autotrain_compatible', 'endpoints_compatible', 'has_space', 'region:us']",image-classification,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='all_results.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='train_results.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='trainer_state.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='training_args.bin', size=None, blob_id=None, lfs=None)]",,,2022-11-23 12:08:27+00:00,,,637210d714d543d507a97eb6,cafeai/cafe_aesthetic
microsoft/resnet-18,microsoft,65a5785d9156231087c481e0c7dd33a5ff6f7e3e,2024-04-08 11:06:50+00:00,2022-03-16 15:40:26+00:00,False,False,,312545,38,transformers,"['transformers', 'pytorch', 'tf', 'safetensors', 'resnet', 'image-classification', 'vision', 'dataset:imagenet-1k', 'arxiv:1512.03385', 'license:apache-2.0', 'autotrain_compatible', 'endpoints_compatible', 'has_space', 'region:us']",image-classification,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tf_model.h5', size=None, blob_id=None, lfs=None)]",,,2024-04-08 11:06:50+00:00,,,623204eac2527199eb47929e,microsoft/resnet-18
apple/mobilevit-small,apple,e841eb5ccfe79086c1a904e671e0652aaad582ab,2022-08-29 07:57:51+00:00,2022-05-30 12:43:23+00:00,False,False,,185697,37,transformers,"['transformers', 'pytorch', 'tf', 'coreml', 'mobilevit', 'image-classification', 'vision', 'dataset:imagenet-1k', 'arxiv:2110.02178', 'license:other', 'autotrain_compatible', 'endpoints_compatible', 'has_space', 'region:us']",image-classification,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='MobileViT.mlpackage/Data/com.apple.CoreML/model.mlmodel', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='MobileViT.mlpackage/Data/com.apple.CoreML/weights/weight.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='MobileViT.mlpackage/Manifest.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tf_model.h5', size=None, blob_id=None, lfs=None)]",,,2022-08-29 07:57:51+00:00,,,6294bbebb570e9532913f7c1,apple/mobilevit-small
nateraw/food,nateraw,8991abd49ea01ebf502aeda51d4f12a59c603e01,2022-05-17 17:44:24+00:00,2022-03-02 23:29:05+00:00,False,False,,149579,36,transformers,"['transformers', 'pytorch', 'tensorboard', 'vit', 'image-classification', 'generated_from_trainer', 'dataset:food101', 'license:apache-2.0', 'model-index', 'autotrain_compatible', 'endpoints_compatible', 'has_space', 'region:us']",image-classification,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='all_results.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='eval_results.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='runs/Jul15_23-32-53_nate-gpu-1/1626391981.2672853/events.out.tfevents.1626391981.nate-gpu-1.27701.1', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='runs/Jul15_23-32-53_nate-gpu-1/events.out.tfevents.1626391981.nate-gpu-1.27701.0', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='runs/Jul15_23-32-53_nate-gpu-1/events.out.tfevents.1626394310.nate-gpu-1.27701.2', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='train_results.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='trainer_state.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='training_args.bin', size=None, blob_id=None, lfs=None)]",,,2022-05-17 17:44:24+00:00,,,621ffdc136468d709f17e4d0,nateraw/food
